"Key","Series","Value"
"2020-09-05","XA.WUH.03.04.0404.01.001",0
"2020-09-06","XA.WUH.03.04.0404.01.001",0
"2020-09-07","XA.WUH.03.04.0404.01.001",0
"2020-09-08","XA.WUH.03.04.0404.01.001",0
"2020-09-09","XA.WUH.03.04.0404.01.001",0
"2020-09-10","XA.WUH.03.04.0404.01.001",0
"2020-09-11","XA.WUH.03.04.0404.01.001",0
"2020-09-12","XA.WUH.03.04.0404.01.001",0
"2020-09-13","XA.WUH.03.04.0404.01.001",0
"2020-09-14","XA.WUH.03.04.0404.01.001",0
"2020-09-15","XA.WUH.03.04.0404.01.001",0
"2020-09-16","XA.WUH.03.04.0404.01.001",0
"2020-09-17","XA.WUH.03.04.0404.01.001",0
"2020-09-18","XA.WUH.03.04.0404.01.001",0
"2020-09-19","XA.WUH.03.04.0404.01.001",0
"2020-09-20","XA.WUH.03.04.0404.01.001",0
"2020-09-21","XA.WUH.03.04.0404.01.001",0
"2020-09-22","XA.WUH.03.04.0404.01.001",0
"2020-09-23","XA.WUH.03.04.0404.01.001",0
"2020-09-24","XA.WUH.03.04.0404.01.001",0
"2020-09-25","XA.WUH.03.04.0404.01.001",0
"2020-09-26","XA.WUH.03.04.0404.01.001",0
"2020-09-27","XA.WUH.03.04.0404.01.001",0
"2020-09-28","XA.WUH.03.04.0404.01.001",0
"2020-09-29","XA.WUH.03.04.0404.01.001",0
"2020-09-30","XA.WUH.03.04.0404.01.001",0
"2020-10-01","XA.WUH.03.04.0404.01.001",0
"2020-10-02","XA.WUH.03.04.0404.01.001",0
"2020-10-03","XA.WUH.03.04.0404.01.001",0
"2020-10-04","XA.WUH.03.04.0404.01.001",0
"2020-10-05","XA.WUH.03.04.0404.01.001",0
"2020-10-06","XA.WUH.03.04.0404.01.001",0
"2020-10-07","XA.WUH.03.04.0404.01.001",0
"2020-10-08","XA.WUH.03.04.0404.01.001",0
"2020-10-09","XA.WUH.03.04.0404.01.001",0
"2020-10-10","XA.WUH.03.04.0404.01.001",0
"2020-10-11","XA.WUH.03.04.0404.01.001",0
"2020-10-12","XA.WUH.03.04.0404.01.001",0
"2020-10-13","XA.WUH.03.04.0404.01.001",0
"2020-10-14","XA.WUH.03.04.0404.01.001",0
"2020-10-15","XA.WUH.03.04.0404.01.001",0
"2020-10-16","XA.WUH.03.04.0404.01.001",0
"2020-10-17","XA.WUH.03.04.0404.01.001",0
"2020-10-18","XA.WUH.03.04.0404.01.001",0
"2020-10-19","XA.WUH.03.04.0404.01.001",0
"2020-10-20","XA.WUH.03.04.0404.01.001",0
"2020-10-21","XA.WUH.03.04.0404.01.001",0
"2020-10-22","XA.WUH.03.04.0404.01.001",0
"2020-10-23","XA.WUH.03.04.0404.01.001",0
"2020-10-24","XA.WUH.03.04.0404.01.001",0
"2020-10-25","XA.WUH.03.04.0404.01.001",0
"2020-10-26","XA.WUH.03.04.0404.01.001",0
"2020-10-27","XA.WUH.03.04.0404.01.001",0
"2020-10-28","XA.WUH.03.04.0404.01.001",0
